instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group,hr,temp_group2
15619,2012-10-17,4,1,10,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99,Sejuk,23,Sejuk
15620,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.88,0.194,4,53,57,Sejuk,0,Sejuk
15621,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.2239,0,14,14,Sejuk,1,Sejuk
15622,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14,Sejuk,2,Sejuk
15623,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,Sejuk,3,Sejuk
15624,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,Sejuk,4,Sejuk
15625,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42,Sejuk,5,Sejuk
15626,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153,Sejuk,6,Sejuk
15627,2012-10-18,4,1,10,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508,Sejuk,7,Sejuk
15628,2012-10-18,4,1,10,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834,Sejuk,8,Sejuk
15629,2012-10-18,4,1,10,0,4,1,2,0.5,0.4848,0.77,0.1642,41,346,387,Sejuk,9,Sejuk
15630,2012-10-18,4,1,10,0,4,1,2,0.52,0.5,0.68,0.2239,60,158,218,Hangat,10,Hangat
15631,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268,Hangat,11,Hangat
15632,2012-10-18,4,1,10,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377,Hangat,12,Hangat
15633,2012-10-18,4,1,10,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332,Hangat,13,Hangat
15634,2012-10-18,4,1,10,0,4,1,2,0.62,0.6212,0.5,0.2985,94,191,285,Hangat,14,Hangat
15635,2012-10-18,4,1,10,0,4,1,2,0.6,0.6061,0.6,0.194,69,284,353,Hangat,15,Hangat
15636,2012-10-18,4,1,10,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450,Hangat,16,Hangat
15637,2012-10-18,4,1,10,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890,Hangat,17,Hangat
15638,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,788,Hangat,18,Hangat
15639,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513,Hangat,19,Hangat
15640,2012-10-18,4,1,10,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387,Hangat,20,Hangat
15641,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.77,0.194,38,245,283,Hangat,21,Hangat
15642,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.194,27,202,229,Hangat,22,Hangat
15643,2012-10-18,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.0,6,111,117,Hangat,23,Hangat
15644,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56,Hangat,0,Hangat
15645,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.88,0.0,4,12,16,Hangat,1,Hangat
15646,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.0,1,9,10,Hangat,2,Hangat
15647,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.0,0,5,5,Hangat,3,Hangat
15648,2012-10-19,4,1,10,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6,Hangat,4,Hangat
15649,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.0,1,35,36,Hangat,5,Hangat
15650,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131,Hangat,6,Hangat
15651,2012-10-19,4,1,10,0,5,1,3,0.54,0.5152,0.94,0.0,5,149,154,Hangat,7,Hangat
15652,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467,Hangat,8,Hangat
15653,2012-10-19,4,1,10,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389,Hangat,9,Hangat
15654,2012-10-19,4,1,10,0,5,1,2,0.58,0.5455,0.88,0.194,26,198,224,Hangat,10,Hangat
15655,2012-10-19,4,1,10,0,5,1,1,0.6,0.5606,0.83,0.194,41,211,252,Hangat,11,Hangat
15656,2012-10-19,4,1,10,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332,Hangat,12,Hangat
15657,2012-10-19,4,1,10,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375,Hangat,13,Hangat
15658,2012-10-19,4,1,10,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365,Hangat,14,Hangat
15659,2012-10-19,4,1,10,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395,Hangat,15,Hangat
15660,2012-10-19,4,1,10,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565,Hangat,16,Hangat
15661,2012-10-19,4,1,10,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425,Hangat,17,Hangat
15662,2012-10-19,4,1,10,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,Hangat,18,Hangat
15663,2012-10-19,4,1,10,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232,Hangat,19,Hangat
15664,2012-10-19,4,1,10,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229,Hangat,20,Hangat
15665,2012-10-19,4,1,10,0,5,1,1,0.5,0.4848,0.77,0.0,17,189,206,Sejuk,21,Sejuk
15666,2012-10-19,4,1,10,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190,Sejuk,22,Sejuk
15667,2012-10-19,4,1,10,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131,Sejuk,23,Sejuk
15668,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123,Sejuk,0,Sejuk
15669,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95,Sejuk,1,Sejuk
15670,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78,Sejuk,2,Sejuk
15671,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29,Sejuk,3,Sejuk
15672,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.72,0.0,9,9,18,Sejuk,4,Sejuk
15673,2012-10-20,4,1,10,0,6,0,1,0.4,0.4091,0.82,0.0,6,7,13,Sejuk,5,Sejuk
15674,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.71,0.0,5,26,31,Sejuk,6,Sejuk
15675,2012-10-20,4,1,10,0,6,0,1,0.4,0.4091,0.82,0.0,6,59,65,Sejuk,7,Sejuk
15676,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193,Sejuk,8,Sejuk
15677,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363,Sejuk,9,Sejuk
15678,2012-10-20,4,1,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423,Hangat,10,Hangat
15679,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612,Hangat,11,Hangat
15680,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703,Hangat,12,Hangat
15681,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714,Hangat,13,Hangat
15682,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.4,0.0,335,376,711,Hangat,14,Hangat
15683,2012-10-20,4,1,10,0,6,0,1,0.56,0.5303,0.43,0.0,308,403,711,Hangat,15,Hangat
15684,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691,Hangat,16,Hangat
15685,2012-10-20,4,1,10,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731,Hangat,17,Hangat
15686,2012-10-20,4,1,10,0,6,0,1,0.52,0.5,0.39,0.2239,165,356,521,Hangat,18,Hangat
15687,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345,Sejuk,19,Sejuk
15688,2012-10-20,4,1,10,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259,Sejuk,20,Sejuk
15689,2012-10-20,4,1,10,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296,Sejuk,21,Sejuk
15690,2012-10-20,4,1,10,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202,Sejuk,22,Sejuk
15691,2012-10-20,4,1,10,0,6,0,1,0.42,0.4242,0.58,0.0,27,136,163,Sejuk,23,Sejuk
15692,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154,Sejuk,0,Sejuk
15693,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117,Sejuk,1,Sejuk
15694,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132,Sejuk,2,Sejuk
15695,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41,Sejuk,3,Sejuk
15696,2012-10-21,4,1,10,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21,Sejuk,4,Sejuk
15697,2012-10-21,4,1,10,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10,Sejuk,5,Sejuk
15698,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.0,8,18,26,Sejuk,6,Sejuk
15699,2012-10-21,4,1,10,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56,Sejuk,7,Sejuk
15700,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.67,0.0,39,104,143,Sejuk,8,Sejuk
15701,2012-10-21,4,1,10,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,Sejuk,9,Sejuk
15702,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,Sejuk,10,Sejuk
15703,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,Hangat,11,Hangat
15704,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,Hangat,12,Hangat
15705,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,Hangat,13,Hangat
15706,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640,Hangat,14,Hangat
15707,2012-10-21,4,1,10,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,Hangat,15,Hangat
15708,2012-10-21,4,1,10,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,Hangat,16,Hangat
15709,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,Hangat,17,Hangat
15710,2012-10-21,4,1,10,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413,Hangat,18,Hangat
15711,2012-10-21,4,1,10,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,Sejuk,19,Sejuk
15712,2012-10-21,4,1,10,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195,Sejuk,20,Sejuk
15713,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,Sejuk,21,Sejuk
15714,2012-10-21,4,1,10,0,0,0,1,0.42,0.4242,0.54,0.0,18,95,113,Sejuk,22,Sejuk
15715,2012-10-21,4,1,10,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66,Sejuk,23,Sejuk
15716,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0.0,3,28,31,Sejuk,0,Sejuk
15717,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.71,0.0,0,11,11,Sejuk,1,Sejuk
15718,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.71,0.0,1,4,5,Sejuk,2,Sejuk
15719,2012-10-22,4,1,10,0,1,1,1,0.4,0.4091,0.62,0.0,1,5,6,Sejuk,3,Sejuk
15720,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0.0,1,6,7,Sejuk,4,Sejuk
15721,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,Sejuk,5,Sejuk
15722,2012-10-22,4,1,10,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,Sejuk,6,Sejuk
15723,2012-10-22,4,1,10,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,Sejuk,7,Sejuk
15724,2012-10-22,4,1,10,0,1,1,1,0.44,0.4394,0.67,0.0,32,696,728,Sejuk,8,Sejuk
15725,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,Sejuk,9,Sejuk
15726,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.55,0.0,51,161,212,Sejuk,10,Sejuk
15727,2012-10-22,4,1,10,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211,Hangat,11,Hangat
15728,2012-10-22,4,1,10,0,1,1,1,0.58,0.5455,0.35,0.0,52,231,283,Hangat,12,Hangat
15729,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,Hangat,13,Hangat
15730,2012-10-22,4,1,10,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282,Hangat,14,Hangat
15731,2012-10-22,4,1,10,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,Hangat,15,Hangat
15732,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524,Hangat,16,Hangat
15733,2012-10-22,4,1,10,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922,Hangat,17,Hangat
15734,2012-10-22,4,1,10,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,Hangat,18,Hangat
15735,2012-10-22,4,1,10,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514,Hangat,19,Hangat
15736,2012-10-22,4,1,10,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403,Sejuk,20,Sejuk
15737,2012-10-22,4,1,10,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,Sejuk,21,Sejuk
15738,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183,Sejuk,22,Sejuk
15739,2012-10-22,4,1,10,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163,Sejuk,23,Sejuk
15740,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,Sejuk,0,Sejuk
15741,2012-10-23,4,1,10,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17,Sejuk,1,Sejuk
15742,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7,Sejuk,2,Sejuk
15743,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1,Sejuk,3,Sejuk
15744,2012-10-23,4,1,10,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,Sejuk,4,Sejuk
15745,2012-10-23,4,1,10,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,Sejuk,5,Sejuk
15746,2012-10-23,4,1,10,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,Sejuk,6,Sejuk
15747,2012-10-23,4,1,10,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,Sejuk,7,Sejuk
15748,2012-10-23,4,1,10,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,Sejuk,8,Sejuk
15749,2012-10-23,4,1,10,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,Sejuk,9,Sejuk
15750,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221,Hangat,10,Hangat
15751,2012-10-23,4,1,10,0,2,1,1,0.6,0.6212,0.53,0.0,52,201,253,Hangat,11,Hangat
15752,2012-10-23,4,1,10,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,Hangat,12,Hangat
15753,2012-10-23,4,1,10,0,2,1,2,0.64,0.6212,0.44,0.0,59,244,303,Hangat,13,Hangat
15754,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.1642,67,229,296,Panas,14,Panas
15755,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.2239,76,270,346,Panas,15,Panas
15756,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.44,0.0896,108,433,541,Panas,16,Panas
15757,2012-10-23,4,1,10,0,2,1,1,0.68,0.6364,0.41,0.0,67,871,938,Panas,17,Panas
15758,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.53,0.0896,64,762,826,Hangat,18,Hangat
15759,2012-10-23,4,1,10,0,2,1,1,0.62,0.6212,0.57,0.0896,25,457,482,Hangat,19,Hangat
15760,2012-10-23,4,1,10,0,2,1,1,0.58,0.5455,0.64,0.1343,45,334,379,Hangat,20,Hangat
15761,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0.0,35,260,295,Hangat,21,Hangat
15762,2012-10-23,4,1,10,0,2,1,1,0.56,0.5303,0.68,0.1045,20,174,194,Hangat,22,Hangat
15763,2012-10-23,4,1,10,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111,Hangat,23,Hangat
15764,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.73,0.0896,7,39,46,Hangat,0,Hangat
15765,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0.0,4,23,27,Hangat,1,Hangat
15766,2012-10-24,4,1,10,0,3,1,1,0.54,0.5152,0.68,0.0,0,6,6,Hangat,2,Hangat
15767,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,0,4,4,Sejuk,3,Sejuk
15768,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6,Sejuk,4,Sejuk
15769,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.82,0.0,1,52,53,Sejuk,5,Sejuk
15770,2012-10-24,4,1,10,0,3,1,1,0.48,0.4697,0.82,0.1045,11,162,173,Sejuk,6,Sejuk
15771,2012-10-24,4,1,10,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,Sejuk,7,Sejuk
15772,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,Hangat,8,Hangat
15773,2012-10-24,4,1,10,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,Hangat,9,Hangat
15774,2012-10-24,4,1,10,0,3,1,2,0.54,0.5152,0.73,0.0,29,142,171,Hangat,10,Hangat
15775,2012-10-24,4,1,10,0,3,1,1,0.58,0.5455,0.64,0.0,47,189,236,Hangat,11,Hangat
15776,2012-10-24,4,1,10,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,Hangat,12,Hangat
15777,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.54,0.0,65,241,306,Hangat,13,Hangat
15778,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,Panas,14,Panas
15779,2012-10-24,4,1,10,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,Panas,15,Panas
15780,2012-10-24,4,1,10,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,Panas,16,Panas
15781,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.47,0.0,87,876,963,Hangat,17,Hangat
15782,2012-10-24,4,1,10,0,3,1,1,0.66,0.6212,0.44,0.0,63,795,858,Hangat,18,Hangat
15783,2012-10-24,4,1,10,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,Hangat,19,Hangat
15784,2012-10-24,4,1,10,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,Hangat,20,Hangat
15785,2012-10-24,4,1,10,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313,Hangat,21,Hangat
15786,2012-10-24,4,1,10,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238,Hangat,22,Hangat
15787,2012-10-24,4,1,10,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111,123,Hangat,23,Hangat
15788,2012-10-25,4,1,10,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76,Hangat,0,Hangat
15789,2012-10-25,4,1,10,0,4,1,1,0.58,0.5455,0.68,0.0,6,22,28,Hangat,1,Hangat
15790,2012-10-25,4,1,10,0,4,1,1,0.54,0.5152,0.77,0.0,3,15,18,Hangat,2,Hangat
15791,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8,Hangat,3,Hangat
15792,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1045,1,4,5,Hangat,4,Hangat
15793,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55,Hangat,5,Hangat
15794,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.194,3,168,171,Hangat,6,Hangat
15795,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495,Hangat,7,Hangat
15796,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,Hangat,8,Hangat
15797,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,Hangat,9,Hangat
15798,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225,Hangat,10,Hangat
15799,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,Hangat,11,Hangat
15800,2012-10-25,4,1,10,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319,Hangat,12,Hangat
15801,2012-10-25,4,1,10,0,4,1,2,0.56,0.5303,0.78,0.0,49,264,313,Hangat,13,Hangat
15802,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.73,0.1343,71,214,285,Hangat,14,Hangat
15803,2012-10-25,4,1,10,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305,Hangat,15,Hangat
15804,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.69,0.1642,92,407,499,Hangat,16,Hangat
15805,2012-10-25,4,1,10,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886,Hangat,17,Hangat
15806,2012-10-25,4,1,10,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809,Hangat,18,Hangat
15807,2012-10-25,4,1,10,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542,Hangat,19,Hangat
15808,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,Hangat,20,Hangat
15809,2012-10-25,4,1,10,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271,Hangat,21,Hangat
15810,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.0896,22,185,207,Hangat,22,Hangat
15811,2012-10-25,4,1,10,0,4,1,2,0.54,0.5152,0.83,0.1343,13,122,135,Hangat,23,Hangat
15812,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.77,0.0,6,65,71,Hangat,0,Hangat
15813,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36,Hangat,1,Hangat
15814,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,4,15,19,Hangat,2,Hangat
15815,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,Hangat,3,Hangat
15816,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1642,1,4,5,Hangat,4,Hangat
15817,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,3,47,50,Hangat,5,Hangat
15818,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.0896,2,142,144,Hangat,6,Hangat
15819,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,Hangat,7,Hangat
15820,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,Hangat,8,Hangat
15821,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1343,56,347,403,Hangat,9,Hangat
15822,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,Hangat,10,Hangat
15823,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1642,68,222,290,Hangat,11,Hangat
15824,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392,Hangat,12,Hangat
15825,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.68,0.1343,77,260,337,Hangat,13,Hangat
15826,2012-10-26,4,1,10,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351,Hangat,14,Hangat
15827,2012-10-26,4,1,10,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448,Hangat,15,Hangat
15828,2012-10-26,4,1,10,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582,Hangat,16,Hangat
15829,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817,Hangat,17,Hangat
15830,2012-10-26,4,1,10,0,5,1,2,0.56,0.5303,0.78,0.1343,81,584,665,Hangat,18,Hangat
15831,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,72,399,471,Hangat,19,Hangat
15832,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311,Hangat,20,Hangat
15833,2012-10-26,4,1,10,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,Hangat,21,Hangat
15834,2012-10-26,4,1,10,0,5,1,2,0.52,0.5,0.83,0.1343,37,180,217,Hangat,22,Hangat
15835,2012-10-26,4,1,10,0,5,1,1,0.52,0.5,0.83,0.1642,19,159,178,Hangat,23,Hangat
15836,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,Sejuk,0,Sejuk
15837,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146,Sejuk,1,Sejuk
15838,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.194,19,71,90,Sejuk,2,Sejuk
15839,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26,Sejuk,3,Sejuk
15840,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.88,0.1642,1,12,13,Sejuk,4,Sejuk
15841,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,Sejuk,5,Sejuk
15842,2012-10-27,4,1,10,0,6,0,2,0.5,0.4848,0.82,0.194,2,29,31,Sejuk,6,Sejuk
15843,2012-10-27,4,1,10,0,6,0,1,0.48,0.4697,0.83,0.194,7,79,86,Sejuk,7,Sejuk
15844,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,Sejuk,8,Sejuk
15845,2012-10-27,4,1,10,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328,Sejuk,9,Sejuk
15846,2012-10-27,4,1,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479,Hangat,10,Hangat
15847,2012-10-27,4,1,10,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585,Hangat,11,Hangat
15848,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668,Hangat,12,Hangat
15849,2012-10-27,4,1,10,0,6,0,1,0.6,0.6212,0.43,0.2537,310,450,760,Hangat,13,Hangat
